client_id,rm_id,desk,first_name,age,city_tier,segment,wealth_source,risk_profile,preferred_language,relationship_tenure_years,days_since_last_contact,total_aum_inr,alloc_direct_equity_pct,alloc_equity_mf_pct,alloc_debt_mf_bonds_pct,alloc_pms_pct,alloc_aif_pct,alloc_unlisted_pct,alloc_gold_pct,top_sector_exposure,debt_duration_bucket,unlisted_holding_tag,intl_equity_exposure_pct,existing_thematic_exposure_pct,sip_active,sip_monthly_inr,avg_lumpsum_ticket_inr,days_since_last_lumpsum,ledger_balance_inr
C-0468,RM-06,HNI,Shreya,49,Tier 1,HNI,Business Owner,Aggressive,English,15,286,14200000,27.5,43.4,25.5,0.0,0.0,0.0,3.6,FMCG,Short,No holding,0.0,0.0,True,20000,1000000,173,0
C-0469,RM-06,HNI,Parth,47,Tier 2,HNI,Professional,Moderate,Marathi,12,44,39900000,18.6,37.0,25.1,12.9,0.0,0.0,6.4,Diversified,Medium,No holding,0.0,18.2,False,0,1700000,197,100000
C-0470,RM-06,HNI,Varun,39,Tier 1,HNI,Salaried CXO,Moderate,Hindi,6,390,12900000,19.7,37.9,29.6,0.0,0.0,2.8,10.0,Infra,Long,Unlisted Co. A,0.0,2.4,True,10000,1100000,357,100000
C-0471,RM-06,HNI,Ishaan,46,Tier 1,HNI,Promoter,Aggressive,Gujarati,4,256,26400000,24.0,45.4,25.3,0.0,0.0,3.7,1.6,BFSI,Short,Unlisted Co. C,0.0,0.0,False,0,2400000,61,300000
C-0472,RM-06,HNI,Naveen,52,Tier 2,HNI,Business Owner,Conservative,Marathi,13,375,25100000,14.1,33.5,42.4,0.0,0.0,1.0,9.0,Diversified,Long,Unlisted Co. E,0.0,0.0,False,0,1400000,231,0
C-0473,RM-06,HNI,Jaya,48,Tier 2,HNI,Salaried CXO,Moderate,Marathi,3,345,28000000,17.1,44.7,37.9,0.0,0.0,0.0,0.3,FMCG,Short,No holding,7.6,0.0,False,0,1500000,165,100000
C-0474,RM-06,HNI,Arjun,35,Tier 1,HNI,Salaried CXO,Moderate,Hindi,13,234,34500000,20.1,35.4,27.4,15.7,0.0,0.0,1.4,FMCG,Short,No holding,2.1,0.0,False,0,1200000,376,100000
C-0475,RM-06,HNI,Rajesh,46,Tier 1,HNI,Professional,Aggressive,English,4,116,72300000,19.2,25.9,14.8,23.0,16.7,0.0,0.4,FMCG,Short,No holding,0.0,0.0,False,0,5500000,94,200000
C-0476,RM-06,HNI,Bhavna,44,Tier 1,HNI,Inherited,Aggressive,Gujarati,7,274,12400000,32.7,41.7,25.4,0.0,0.0,0.0,0.2,Diversified,Short,No holding,0.0,10.9,True,20000,500000,101,100000
C-0477,RM-06,HNI,Harsh,50,Tier 1,HNI,Salaried CXO,Conservative,English,10,205,48600000,8.7,21.3,47.9,11.6,0.0,0.0,10.5,IT,Short,No holding,0.0,0.0,False,0,4200000,42,200000
C-0478,RM-06,HNI,Shreya,49,Tier 1,HNI,Salaried CXO,Moderate,English,3,164,10000000,10.6,43.0,36.1,0.0,0.0,0.0,10.3,Auto,Medium,No holding,7.4,0.0,True,20000,900000,187,0
C-0479,RM-06,HNI,Ishaan,44,Tier 2,HNI,Professional,Conservative,English,15,284,64600000,2.1,32.5,56.6,0.0,0.0,0.0,8.8,Infra,Long,No holding,0.0,0.0,False,0,2400000,9,200000
C-0480,RM-06,HNI,Tanvi,44,Tier 1,HNI,Business Owner,Moderate,English,13,355,10000000,30.9,37.7,25.6,0.0,0.0,0.0,5.8,BFSI,Long,No holding,0.0,0.0,False,0,700000,212,0
C-0481,RM-06,HNI,Akash,49,Tier 2,UHNI,Professional,Moderate,English,1,69,114600000,20.6,31.9,29.4,15.2,0.0,0.0,2.9,IT,Long,No holding,0.0,0.0,True,275000,6600000,97,100000
C-0482,RM-06,HNI,Neha,57,Tier 1,HNI,Professional,Conservative,Gujarati,16,221,24200000,6.6,46.2,39.5,0.0,0.0,2.1,5.6,Diversified,Medium,Unlisted Co. A,0.0,0.0,True,20000,1500000,171,0
C-0483,RM-06,HNI,Ananya,51,Tier 2,HNI,Business Owner,Aggressive,English,13,311,61000000,33.6,29.9,16.3,18.4,0.0,0.0,1.8,IT,Short,No holding,0.0,0.0,False,0,2500000,256,300000
C-0484,RM-06,HNI,Akash,61,Tier 1,HNI,Professional,Moderate,English,16,130,54500000,21.1,30.3,31.2,11.1,0.0,0.0,6.3,Auto,Short,No holding,1.3,0.0,False,0,4000000,289,400000
C-0485,RM-06,HNI,Siddharth,58,Tier 1,HNI,Professional,Moderate,English,11,137,23600000,16.5,39.6,17.9,23.8,0.0,0.0,2.2,Diversified,Medium,No holding,4.7,18.7,True,50000,900000,30,100000
C-0486,RM-06,HNI,Ananya,61,Tier 1,HNI,Business Owner,Aggressive,Gujarati,12,4,24600000,29.1,38.7,31.8,0.0,0.0,0.0,0.4,Diversified,Long,No holding,0.0,0.0,False,0,2000000,66,400000
C-0487,RM-06,HNI,Uday,60,Tier 2,HNI,Salaried CXO,Moderate,English,7,129,18900000,18.1,36.0,40.6,0.0,0.0,0.0,5.3,IT,Short,No holding,5.9,0.0,False,0,1100000,136,100000
C-0488,RM-06,HNI,Rahul,62,Tier 1,HNI,Salaried CXO,Moderate,English,5,234,46300000,31.2,23.8,25.4,16.3,0.0,0.0,3.3,IT,Short,No holding,7.6,0.0,False,0,3200000,220,0
C-0489,RM-06,HNI,Pallavi,38,Tier 1,HNI,Professional,Conservative,Gujarati,5,388,23800000,9.6,44.0,43.4,0.0,0.0,0.0,3.0,BFSI,Medium,No holding,0.0,15.3,False,0,2000000,371,300000
C-0490,RM-06,HNI,Vidya,54,Tier 2,HNI,Salaried CXO,Conservative,Gujarati,6,210,19100000,2.1,52.1,36.9,0.0,0.0,0.0,8.9,Diversified,Long,No holding,0.0,0.0,True,45000,1400000,62,100000
C-0491,RM-06,HNI,Meera,59,Tier 2,HNI,Salaried CXO,Conservative,English,6,117,40300000,8.5,25.1,51.2,0.0,0.0,0.0,15.2,Pharma,Medium,No holding,0.0,0.0,False,0,2500000,33,0
C-0492,RM-06,HNI,Mohit,61,Tier 1,HNI,Salaried CXO,Moderate,Hindi,14,324,18300000,22.9,36.5,36.0,0.0,0.0,0.0,4.6,Diversified,Medium,No holding,0.0,0.0,True,40000,1000000,266,0
C-0493,RM-06,HNI,Mohit,41,Tier 1,HNI,Business Owner,Moderate,English,10,75,25000000,16.2,39.7,38.8,0.0,0.0,0.0,5.3,Infra,Medium,No holding,0.0,11.8,False,0,1400000,411,0
C-0494,RM-06,HNI,Ramesh,54,Tier 1,HNI,Business Owner,Moderate,Marathi,8,75,31800000,23.3,46.0,23.5,0.0,0.0,0.0,7.2,IT,Short,No holding,1.6,0.0,True,70000,1600000,349,0
C-0495,RM-06,HNI,Swati,49,Tier 1,HNI,Business Owner,Moderate,Hindi,14,208,21100000,16.8,52.1,29.1,0.0,0.0,0.0,2.0,BFSI,Medium,No holding,0.0,0.0,False,0,1800000,239,300000
C-0496,RM-06,HNI,Prakash,65,Tier 1,HNI,Business Owner,Conservative,Hindi,14,326,22900000,9.2,23.1,57.0,0.0,0.0,0.0,10.7,IT,Medium,No holding,0.0,0.0,False,0,1000000,13,0
C-0497,RM-06,HNI,Kabir,36,Tier 1,HNI,Business Owner,Moderate,English,17,85,69800000,22.9,40.5,21.2,14.0,0.0,0.0,1.4,Infra,Medium,No holding,0.0,12.4,False,0,3800000,244,200000
C-0498,RM-06,HNI,Uday,41,Tier 1,HNI,Professional,Aggressive,Hindi,6,7,26800000,38.0,30.2,21.0,0.0,0.0,10.5,0.3,IT,Medium,Unlisted Co. D,0.0,0.0,True,50000,2100000,194,0
C-0499,RM-06,HNI,Rahul,32,Tier 1,HNI,Professional,Conservative,English,5,289,24600000,5.5,18.3,58.4,0.0,0.0,0.0,17.8,IT,Short,No holding,0.0,0.0,False,0,1300000,190,100000
C-0500,RM-06,HNI,Sunil,49,Tier 1,HNI,Business Owner,Moderate,English,1,235,27200000,15.7,43.1,36.9,0.0,0.0,0.0,4.3,BFSI,Short,No holding,7.4,0.0,True,20000,2300000,209,100000
C-0501,RM-06,HNI,Naveen,68,Tier 1,HNI,Professional,Conservative,Hindi,3,274,38500000,7.0,36.0,50.0,0.0,0.0,0.0,7.0,BFSI,Short,No holding,7.8,0.0,False,0,1700000,238,200000
C-0502,RM-06,HNI,Gaurav,48,Tier 1,HNI,Business Owner,Moderate,Gujarati,11,159,17000000,21.3,32.8,36.2,0.0,0.0,3.7,6.0,IT,Short,Unlisted Co. A,0.0,3.9,False,0,500000,303,100000
C-0503,RM-06,HNI,Vikram,49,Tier 2,HNI,Salaried CXO,Moderate,English,15,48,37900000,26.3,27.7,24.9,19.9,0.0,0.0,1.2,BFSI,Short,No holding,0.0,17.2,False,0,2600000,84,0
C-0504,RM-06,HNI,Rohan,53,Tier 2,HNI,Promoter,Conservative,Gujarati,11,133,34500000,5.9,33.8,45.9,0.0,0.0,0.0,14.4,BFSI,Medium,No holding,0.0,0.0,False,0,2100000,36,0
C-0505,RM-06,HNI,Kavita,47,Tier 1,HNI,Salaried CXO,Moderate,English,18,188,11200000,27.8,40.9,25.7,0.0,0.0,2.5,3.1,Diversified,Long,Unlisted Co. A,4.0,0.0,False,0,1000000,26,0
C-0506,RM-06,HNI,Swati,51,Tier 2,HNI,Business Owner,Aggressive,Hindi,12,173,80500000,30.2,37.2,15.1,16.0,0.0,0.0,1.5,Pharma,Medium,No holding,1.4,6.4,False,0,4500000,173,100000
C-0507,RM-06,HNI,Aarav,52,Tier 1,HNI,Salaried CXO,Conservative,English,16,355,67000000,10.4,28.6,49.4,0.0,0.0,0.0,11.6,Diversified,Medium,No holding,0.0,0.0,False,0,2600000,215,800000
C-0508,RM-06,HNI,Vidya,40,Tier 1,HNI,Professional,Moderate,English,5,90,19300000,21.8,38.4,36.9,0.0,0.0,0.0,2.9,Auto,Long,No holding,0.0,13.0,False,0,1000000,330,100000
C-0509,RM-06,HNI,Priya,47,Tier 1,HNI,Business Owner,Moderate,Marathi,6,125,16200000,14.2,29.8,22.9,31.6,0.0,0.0,1.5,Infra,Long,No holding,1.8,0.0,False,0,900000,184,0
C-0510,RM-06,HNI,Rahul,55,Tier 1,HNI,Promoter,Conservative,English,15,74,34000000,5.6,34.4,52.6,0.0,0.0,0.0,7.4,Diversified,Short,No holding,0.0,0.0,False,0,2200000,225,0
C-0511,RM-06,HNI,Aarav,56,Tier 1,HNI,Salaried CXO,Moderate,Marathi,12,228,13700000,23.3,44.9,29.3,0.0,0.0,0.0,2.5,Infra,Short,No holding,0.0,0.0,False,0,600000,410,100000
C-0512,RM-06,HNI,Devika,60,Tier 2,HNI,Business Owner,Moderate,English,9,322,63500000,22.2,33.5,20.6,13.8,0.0,5.5,4.4,BFSI,Short,Unlisted Co. B,2.0,0.0,False,0,4000000,316,0
C-0513,RM-06,HNI,Sanjay,51,Tier 1,HNI,Salaried CXO,Conservative,Hindi,18,353,23200000,13.2,29.0,50.0,0.0,0.0,0.0,7.8,FMCG,Long,No holding,0.0,0.0,False,0,2000000,291,100000
C-0514,RM-06,HNI,Prakash,51,Tier 1,HNI,Professional,Aggressive,English,14,91,73200000,39.4,24.2,12.8,20.5,0.0,0.0,3.1,FMCG,Short,No holding,0.0,19.2,False,0,4100000,156,800000
C-0515,RM-06,HNI,Chirag,55,Tier 1,HNI,Salaried CXO,Moderate,Hindi,6,172,19100000,21.9,39.0,34.4,0.0,0.0,0.0,4.7,Auto,Short,No holding,0.0,0.0,True,15000,1300000,68,0
C-0516,RM-06,HNI,Ramesh,43,Tier 1,HNI,Inherited,Moderate,Marathi,11,295,28200000,23.3,31.5,40.4,0.0,0.0,0.0,4.8,IT,Medium,No holding,0.0,6.4,True,60000,1200000,386,200000
C-0517,RM-06,HNI,Shalini,42,Tier 2,HNI,Inherited,Conservative,Hindi,8,19,60200000,7.3,31.0,43.9,0.0,0.0,0.0,17.8,FMCG,Medium,No holding,0.0,13.8,True,55000,4700000,234,600000
C-0518,RM-06,HNI,Kabir,47,Tier 1,HNI,Business Owner,Conservative,English,8,284,25100000,8.0,29.7,49.5,0.0,0.0,0.0,12.8,Infra,Medium,No holding,0.0,0.0,False,0,1200000,37,200000
C-0519,RM-06,HNI,Rupal,37,Tier 2,HNI,Business Owner,Moderate,Gujarati,15,54,34800000,24.6,28.4,22.6,0.0,0.0,9.2,15.2,Auto,Long,Unlisted Co. A,0.0,0.0,False,0,2300000,205,100000
C-0520,RM-06,HNI,Vinod,52,Tier 1,HNI,Salaried CXO,Moderate,Hindi,13,14,54700000,20.8,39.9,21.2,11.7,0.0,3.2,3.2,Diversified,Medium,Unlisted Co. A,0.0,0.0,True,70000,2600000,42,200000
C-0521,RM-06,HNI,Pallavi,57,Tier 1,HNI,Professional,Conservative,English,1,46,22100000,5.9,36.5,54.0,0.0,0.0,0.0,3.6,Auto,Long,No holding,0.0,0.0,False,0,800000,412,100000
C-0522,RM-06,HNI,Ishaan,42,Tier 1,HNI,Professional,Moderate,Hindi,11,352,15000000,17.7,45.6,28.5,0.0,0.0,6.1,2.1,Infra,Short,Unlisted Co. D,0.0,11.8,False,0,700000,224,100000
C-0523,RM-06,HNI,Vinod,52,Tier 2,HNI,Business Owner,Moderate,Hindi,12,272,13400000,19.9,40.9,34.7,0.0,0.0,0.0,4.5,BFSI,Long,No holding,0.0,0.0,False,0,600000,330,0
C-0524,RM-06,HNI,Varun,42,Tier 1,HNI,Promoter,Moderate,Gujarati,10,315,41400000,20.4,34.4,31.7,12.1,0.0,0.0,1.4,FMCG,Medium,No holding,3.2,0.0,True,35000,3500000,200,0
C-0525,RM-06,HNI,Neha,39,Tier 1,HNI,Salaried CXO,Aggressive,English,6,276,37200000,29.3,33.8,20.9,0.0,0.0,14.8,1.2,Infra,Short,Unlisted Co. A,0.0,0.0,False,0,1700000,13,600000
C-0526,RM-06,HNI,Naveen,67,Tier 1,HNI,Inherited,Moderate,English,12,318,53800000,23.2,32.8,25.4,17.2,0.0,0.0,1.4,Auto,Long,No holding,0.0,0.0,False,0,4800000,269,100000
C-0527,RM-06,HNI,Swati,39,Tier 1,HNI,Inherited,Moderate,Marathi,18,199,25800000,30.7,42.9,22.5,0.0,0.0,0.0,3.9,Diversified,Long,No holding,0.0,0.0,False,0,1500000,276,0
C-0528,RM-06,HNI,Aarav,36,Tier 1,HNI,Business Owner,Moderate,Hindi,2,323,13700000,11.2,39.6,41.3,0.0,0.0,1.3,6.6,IT,Long,Unlisted Co. A,0.0,0.0,True,15000,600000,100,0
C-0529,RM-06,HNI,Kavita,50,Tier 2,HNI,Business Owner,Moderate,English,11,23,10000000,25.9,39.4,30.2,0.0,0.0,0.0,4.5,Infra,Long,No holding,0.0,0.0,True,10000,500000,302,0
C-0530,RM-06,HNI,Prakash,50,Tier 1,UHNI,Business Owner,Aggressive,Marathi,17,233,145300000,30.1,21.2,11.7,24.1,11.8,0.0,1.1,Diversified,Short,No holding,0.0,0.0,False,0,6000000,98,400000
C-0531,RM-06,HNI,Ramesh,54,Tier 1,HNI,Inherited,Aggressive,English,8,302,40100000,33.7,44.7,19.1,0.0,0.0,0.0,2.5,Pharma,Short,No holding,1.7,0.0,False,0,3200000,292,200000
C-0532,RM-06,HNI,Rakesh,66,Tier 1,HNI,Salaried CXO,Moderate,English,7,397,32300000,30.8,23.3,22.0,17.1,0.0,0.0,6.8,Infra,Short,No holding,2.0,0.0,True,60000,1200000,315,100000
C-0533,RM-06,HNI,Manish,41,Tier 1,HNI,Inherited,Moderate,Gujarati,5,144,35000000,20.3,17.9,38.4,15.9,0.0,0.0,7.5,Diversified,Long,No holding,0.0,0.0,False,0,2900000,62,500000
C-0534,RM-06,HNI,Tanvi,43,Tier 1,HNI,Salaried CXO,Aggressive,Hindi,5,72,13700000,35.3,39.3,24.1,0.0,0.0,0.0,1.3,Infra,Long,No holding,0.0,5.0,True,20000,400000,126,100000
C-0535,RM-06,HNI,Ramesh,62,Tier 2,HNI,Salaried CXO,Aggressive,Marathi,8,288,19400000,30.5,45.3,23.5,0.0,0.0,0.0,0.7,Diversified,Long,No holding,2.9,5.2,False,0,900000,72,100000
C-0536,RM-06,HNI,Pooja,56,Tier 1,HNI,Inherited,Conservative,Hindi,14,29,78300000,5.2,26.1,62.1,0.0,0.0,0.0,6.6,Auto,Long,No holding,0.0,0.0,False,0,3000000,306,500000
C-0537,RM-06,HNI,Vikram,55,Tier 1,HNI,Salaried CXO,Conservative,English,4,310,43100000,11.1,22.0,50.9,0.0,0.0,0.0,16.0,Auto,Medium,No holding,0.0,0.0,True,85000,3100000,102,200000
C-0538,RM-06,HNI,Arjun,43,Tier 1,HNI,Professional,Moderate,English,5,281,19700000,22.5,36.4,34.8,0.0,0.0,0.0,6.3,IT,Short,No holding,0.0,0.0,True,20000,1200000,270,0
C-0539,RM-06,HNI,Sanjay,58,Tier 1,HNI,Salaried CXO,Aggressive,English,18,276,15300000,20.5,42.3,36.2,0.0,0.0,0.0,1.0,IT,Short,No holding,5.0,0.0,False,0,1300000,178,0
C-0540,RM-06,HNI,Vidya,55,Tier 2,HNI,Business Owner,Aggressive,Marathi,18,118,22600000,36.6,39.7,20.4,0.0,0.0,0.0,3.3,BFSI,Medium,No holding,0.0,9.7,False,0,1200000,39,400000
C-0541,RM-06,HNI,Ramesh,50,Tier 1,HNI,Business Owner,Aggressive,English,5,48,25200000,21.9,31.2,25.1,21.0,0.0,0.0,0.8,BFSI,Medium,No holding,0.0,0.0,True,45000,800000,371,100000
C-0542,RM-06,HNI,Priya,43,Tier 2,HNI,Business Owner,Conservative,English,8,243,92600000,14.6,34.3,45.0,0.0,0.0,0.0,6.1,Auto,Short,No holding,0.0,0.0,False,0,7000000,300,500000
C-0543,RM-07,HNI,Deepak,46,Tier 2,HNI,Salaried CXO,Aggressive,English,3,233,51800000,15.4,32.8,17.0,25.6,0.0,8.1,1.1,Pharma,Short,Unlisted Co. A,5.6,0.0,False,0,1800000,133,400000
C-0544,RM-07,HNI,Ramesh,61,Tier 1,HNI,Salaried CXO,Moderate,Gujarati,3,7,17200000,11.6,50.5,32.4,0.0,0.0,0.0,5.5,BFSI,Short,No holding,5.8,16.6,False,0,1000000,82,0
C-0545,RM-07,HNI,Manish,40,Tier 1,HNI,Inherited,Moderate,English,13,196,37300000,17.5,45.6,34.8,0.0,0.0,0.0,2.1,IT,Short,No holding,0.0,0.0,False,0,1700000,30,200000
C-0546,RM-07,HNI,Vidya,32,Tier 2,HNI,Salaried CXO,Conservative,Marathi,1,227,42400000,11.0,27.2,51.7,0.0,0.0,1.6,8.5,Diversified,Long,Unlisted Co. B,0.0,0.0,True,90000,1400000,180,200000
C-0547,RM-07,HNI,Priya,53,Tier 2,HNI,Business Owner,Moderate,English,8,23,37100000,30.2,28.7,37.5,0.0,0.0,0.0,3.6,BFSI,Long,No holding,0.0,0.0,False,0,1800000,343,100000
C-0548,RM-07,HNI,Ishaan,42,Tier 1,HNI,Promoter,Moderate,Hindi,9,81,59300000,26.5,33.9,17.9,19.8,0.0,0.0,1.9,Diversified,Short,No holding,0.0,0.0,False,0,2200000,333,0
C-0549,RM-07,HNI,Vidya,38,Tier 1,HNI,Business Owner,Aggressive,English,8,395,66900000,39.2,34.7,24.3,0.0,0.0,0.0,1.8,Diversified,Medium,No holding,0.0,0.0,True,115000,2900000,357,100000
C-0550,RM-07,HNI,Rahul,56,Tier 2,HNI,Business Owner,Aggressive,English,10,251,29400000,32.9,47.4,19.7,0.0,0.0,0.0,0.0,Auto,Medium,No holding,0.0,0.0,False,0,1500000,256,100000
C-0551,RM-07,HNI,Kavita,47,Tier 1,HNI,Inherited,Conservative,English,3,183,28800000,16.0,26.2,48.6,0.0,0.0,0.0,9.2,BFSI,Medium,No holding,2.0,6.7,False,0,1600000,365,200000
C-0552,RM-07,HNI,Chirag,37,Tier 1,HNI,Promoter,Conservative,English,5,92,44100000,3.4,20.0,47.8,0.0,0.0,0.0,28.8,Pharma,Medium,Unlisted Co. A,0.0,16.5,True,35000,2600000,330,400000
C-0553,RM-07,HNI,Prakash,65,Tier 1,HNI,Professional,Moderate,English,1,50,19300000,13.8,42.6,36.2,0.0,0.0,0.0,7.4,BFSI,Long,No holding,0.0,0.0,False,0,1200000,339,0
C-0554,RM-07,HNI,Shalini,34,Tier 1,HNI,Salaried CXO,Moderate,English,18,171,34600000,13.9,45.6,35.7,0.0,0.0,0.0,4.8,Diversified,Short,No holding,0.0,0.0,False,0,1800000,216,0
C-0555,RM-07,HNI,Swati,47,Tier 2,HNI,Salaried CXO,Conservative,Hindi,15,218,94500000,3.9,28.8,63.2,0.0,0.0,0.0,4.1,BFSI,Medium,No holding,2.3,0.0,False,0,5700000,40,200000
C-0556,RM-07,HNI,Chirag,32,Tier 1,HNI,Inherited,Conservative,English,5,72,19700000,13.7,27.3,52.7,0.0,0.0,0.0,6.3,Diversified,Medium,No holding,0.0,0.0,False,0,1100000,162,0
C-0557,RM-07,HNI,Naveen,50,Tier 1,HNI,Inherited,Conservative,English,1,320,37300000,12.0,21.8,55.7,0.0,0.0,0.0,10.5,Infra,Medium,No holding,0.0,0.0,True,90000,3300000,356,200000
C-0558,RM-07,HNI,Yash,42,Tier 1,HNI,Business Owner,Moderate,Marathi,5,172,32500000,24.7,24.7,28.1,18.6,0.0,0.0,3.9,FMCG,Short,No holding,0.0,11.3,False,0,1100000,313,300000
C-0559,RM-07,HNI,Ramesh,55,Tier 1,UHNI,Inherited,Conservative,Hindi,18,23,135600000,6.4,16.3,46.5,13.5,0.0,0.4,16.9,Pharma,Medium,Unlisted Co. C,0.0,0.0,False,0,8800000,10,1000000
C-0560,RM-07,HNI,Arjun,48,Tier 2,HNI,Professional,Moderate,English,15,55,33500000,21.0,28.5,31.1,18.6,0.0,0.0,0.8,Pharma,Short,No holding,0.0,0.0,False,0,1400000,43,0
C-0561,RM-07,HNI,Vidya,60,Tier 2,HNI,Business Owner,Moderate,English,12,344,34600000,19.8,25.0,22.0,19.8,0.0,0.0,13.4,Auto,Medium,No holding,0.0,0.0,False,0,1800000,278,100000
C-0562,RM-07,HNI,Rohan,44,Tier 1,HNI,Business Owner,Moderate,English,17,135,25500000,8.8,47.6,41.2,0.0,0.0,0.0,2.4,Pharma,Medium,No holding,0.0,0.0,True,15000,1600000,411,100000
C-0563,RM-07,HNI,Nikhil,34,Tier 2,HNI,Business Owner,Moderate,Hindi,4,149,45200000,21.6,39.5,22.8,13.6,0.0,0.0,2.5,IT,Short,No holding,0.0,0.0,True,55000,3400000,308,100000
C-0564,RM-07,HNI,Siddharth,50,Tier 1,HNI,Inherited,Conservative,Gujarati,10,80,52200000,12.7,23.5,50.9,0.0,0.0,3.8,9.1,Infra,Long,Unlisted Co. A,7.3,0.0,False,0,4600000,398,100000
C-0565,RM-07,HNI,Ramesh,46,Tier 1,HNI,Salaried CXO,Aggressive,Hindi,15,323,27600000,26.7,33.8,14.5,23.5,0.0,0.0,1.5,BFSI,Long,No holding,0.0,0.0,True,15000,1600000,32,100000
C-0566,RM-07,HNI,Jaya,32,Tier 1,HNI,Professional,Moderate,Marathi,1,326,77500000,21.3,20.7,31.9,14.5,0.0,7.9,3.7,Diversified,Medium,Unlisted Co. A,0.0,6.8,False,0,3500000,370,100000
C-0567,RM-07,HNI,Sneha,39,Tier 1,HNI,Business Owner,Aggressive,Hindi,8,97,52200000,20.7,38.4,16.9,23.3,0.0,0.0,0.7,Infra,Long,No holding,0.0,18.2,False,0,4000000,58,0
C-0568,RM-07,HNI,Jaya,41,Tier 1,HNI,Professional,Moderate,Marathi,7,292,71900000,21.0,23.5,16.8,16.5,17.4,0.0,4.8,Pharma,Long,No holding,0.0,3.6,True,160000,3100000,371,200000
C-0569,RM-07,HNI,Harsh,62,Tier 2,HNI,Salaried CXO,Moderate,Hindi,4,181,37600000,11.9,19.9,34.9,21.7,0.0,0.0,11.6,Diversified,Short,No holding,0.0,10.1,False,0,2300000,409,300000
C-0570,RM-07,HNI,Rahul,54,Tier 1,HNI,Inherited,Conservative,Hindi,5,67,51400000,5.8,27.8,46.9,0.0,0.0,2.7,16.8,FMCG,Medium,Unlisted Co. B,0.0,0.0,False,0,4200000,217,0
C-0571,RM-07,HNI,Aarav,45,Tier 1,HNI,Salaried CXO,Moderate,Hindi,18,318,40000000,21.6,23.1,25.3,22.6,0.0,0.0,7.4,Diversified,Medium,No holding,0.0,0.0,True,35000,2200000,226,300000
C-0572,RM-07,HNI,Rakesh,52,Tier 2,UHNI,Professional,Moderate,Gujarati,10,34,100300000,15.8,30.9,31.8,9.3,0.0,0.0,12.2,Pharma,Medium,No holding,0.0,11.3,False,0,6400000,211,300000
C-0573,RM-07,HNI,Prakash,32,Tier 2,HNI,Professional,Moderate,English,2,349,48000000,25.0,30.8,30.5,11.0,0.0,0.0,2.7,FMCG,Long,No holding,0.0,7.2,True,115000,1800000,234,100000
C-0574,RM-07,HNI,Sanjay,43,Tier 1,HNI,Salaried CXO,Conservative,English,13,11,45200000,15.2,38.4,40.3,0.0,0.0,0.0,6.1,BFSI,Medium,No holding,0.0,11.4,False,0,1500000,345,300000
C-0575,RM-07,HNI,Deepak,52,Tier 1,HNI,Inherited,Conservative,English,11,129,35000000,9.7,35.9,45.3,0.0,0.0,0.0,9.1,FMCG,Short,No holding,0.0,0.0,False,0,3100000,121,0
C-0576,RM-07,HNI,Priya,49,Tier 2,HNI,Salaried CXO,Conservative,English,8,91,33900000,9.3,42.4,41.7,0.0,0.0,0.4,6.2,Auto,Medium,Unlisted Co. D,0.0,15.2,False,0,1400000,122,0
C-0577,RM-07,HNI,Neha,43,Tier 1,HNI,Inherited,Moderate,Marathi,8,94,51300000,17.4,37.4,19.2,18.1,0.0,0.0,7.9,Pharma,Long,No holding,6.6,13.1,False,0,2600000,406,100000
C-0578,RM-07,HNI,Devika,48,Tier 1,HNI,Business Owner,Moderate,Hindi,10,192,70600000,21.5,40.1,29.4,0.0,0.0,2.0,7.0,FMCG,Short,Unlisted Co. B,0.0,0.0,False,0,4300000,357,400000
C-0579,RM-07,HNI,Neha,51,Tier 1,HNI,Professional,Aggressive,English,17,300,30900000,41.4,20.2,20.0,17.3,0.0,0.0,1.1,Infra,Short,No holding,2.8,0.0,False,0,1600000,229,100000
C-0580,RM-07,HNI,Vidya,48,Tier 1,HNI,Inherited,Conservative,English,14,160,48200000,8.4,32.1,46.6,0.0,0.0,0.0,12.9,IT,Short,No holding,0.0,0.0,True,40000,1700000,88,400000
C-0581,RM-07,HNI,Sunil,56,Tier 1,HNI,Inherited,Conservative,English,8,206,49800000,11.5,19.4,58.4,0.0,0.0,2.3,8.4,Infra,Medium,Unlisted Co. C,0.0,3.2,True,65000,2100000,401,200000
C-0582,RM-07,HNI,Deepak,51,Tier 2,HNI,Salaried CXO,Conservative,Gujarati,5,388,54800000,8.4,23.8,61.2,0.0,0.0,0.0,6.6,BFSI,Short,No holding,0.0,0.0,True,55000,3300000,369,300000
C-0583,RM-07,HNI,Swati,53,Tier 1,HNI,Salaried CXO,Conservative,Marathi,2,199,17600000,3.0,22.8,53.1,0.0,0.0,0.0,21.1,BFSI,Short,No holding,0.0,9.5,False,0,1000000,141,400000
C-0584,RM-07,HNI,Priya,63,Tier 2,HNI,Inherited,Moderate,English,4,317,27100000,23.3,29.4,20.7,22.8,0.0,0.0,3.8,Diversified,Short,No holding,0.0,0.0,False,0,2100000,229,100000
C-0585,RM-07,HNI,Akash,55,Tier 1,HNI,Salaried CXO,Conservative,English,3,154,21200000,11.4,37.2,45.3,0.0,0.0,0.0,6.1,BFSI,Medium,No holding,0.0,0.0,True,35000,1000000,179,100000
